Philosopher A,Philosopher B,Weight
Jean_Buridan,Nicole_Oresme,1
Jean_Buridan,Marsilius_of_Inghen,1
Jean_Buridan,Galileo_Galilei,1
Jean_Buridan,Nicolaus_Copernicus,1
Jean_Cavaillès,Gilles-Gaston_Granger,1
Jean_Cavaillès,Jules_Vuillemin,1
Jean_Cavaillès,Jean_Hyppolite,1
Jean_Cavaillès,Louis_Althusser,1
Jean_Cavaillès,Georges_Canguilhem,1
Jean_Gebser,John_David_Ebert,1
Jean_Gebser,Hugo_Enomiya-Lassalle,1
Jean_Gebser,Ralph_Abraham_(mathematician),1
Jean_Gebser,Daniel_Pinchbeck,1
Jean_Gebser,Rudolf_Bahro,1
Jean_Gebser,Georg_Feuerstein,1
Jean_Gebser,Ken_Wilber,1
Jean_Gebser,Allan_Combs,1
Jean_Gebser,William_Irwin_Thompson,1
Jean_Grou,Weld_family,1
Jean_Grou,Thomas_Weld_(cardinal),1
Jean_Hyppolite,Étienne_Balibar,1
Jean_Hyppolite,Jacques_Derrida,1
Jean_Hyppolite,Alain_Badiou,1
Jean_Hyppolite,Michel_Foucault,1
Jean_Hyppolite,Gérard_Granel,1
Jean_Hyppolite,Gilles_Deleuze,1
Jean_Wahl,Emmanuel_Levinas,1
Jean_Wahl,Jean-Paul_Sartre,1
Jean_Wahl,Gilles_Deleuze,1
Édouard_Glissant,Barbara_Cassin,1
Adam_Ferguson,Karl_Marx,1
Adam_Ferguson,Dugald_Stewart,1
Adam_Karl_August_von_Eschenmayer,François_Laruelle,1
Adam_Weishaupt,Robert_Anton_Wilson,1
Adam_Weishaupt,Percy_Bysshe_Shelley,1
Adamantios_Korais,Eleftherios_Venizelos,1
Adamantios_Korais,Greek_War_of_Independence,1
Adelard_of_Bath,Roger_Bacon,1
Adelard_of_Bath,Isaac_of_Stella,1
Adelard_of_Bath,Hugh_of_Saint_Victor,1
Adelard_of_Bath,Peter_Abelard,1
Adelard_of_Bath,William_of_Conches,1
Adelard_of_Bath,Robert_Grosseteste,1
Afrikan_Spir,Rudolf_Steiner,1
Afrikan_Spir,William_James,1
Afrikan_Spir,Friedrich_Nietzsche,1
Afrikan_Spir,Max_Müller,1
Afrikan_Spir,Piero_Martinetti,1
Afrikan_Spir,Hans_Vaihinger,1
Afrikan_Spir,Gerardus_Heymans,1
Afrikan_Spir,Leo_Tolstoy,1
Ahamed_Muhyudheen_Noorishah_Jeelani,Sheikh,1
Ahamed_Muhyudheen_Noorishah_Jeelani,Sufism,1
Ahamed_Muhyudheen_Noorishah_Jeelani,Islamic_philosophy,1
Al-Farabi,Mulla_Sadra,1
Al-Farabi,Abu_Sulayman_Sijistani,1
Al-Farabi,Abu_al-Hassan_al-Amiri,1
Al-Farabi,Abū_Hayyān_al-Tawhīdī,1
Al-Farabi,Shahab_al-Din_Yahya_ibn_Habash_Suhrawardi,1
Al-Farabi,Yahya_ibn_Adi,1
Al-Farabi,Avempace,1
Al-Farabi,Avicenna,1
Al-Farabi,Maimonides,1
Al-Farabi,Albertus_Magnus,1
Al-Farabi,Averroes,1
Al-Farabi,Leo_Strauss,1
Al-Jahiz,Ibn_Mada',1
Al-Jahiz,Ibn_Tufail,1
Al-Jahiz,Miskawayh,1
Al-Kindi,Roger_Bacon,1
Al-Kindi,Abu_Ma'shar,1
Al-Kindi,Abu_Zayd_al-Balkhi,1
Al-Kindi,Ahmad_ibn_al-Tayyib_al-Sarakhsi,1
Al-Kindi,Isaac_Israeli_ben_Solomon,1
Al-Kindi,Ibn_al-Haytham,1
Al-Kindi,Miskawayh,1
Al-Kindi,Robert_Grosseteste,1
Alain_Badiou,Slavoj_Žižek,1
Alain_de_Benoist,Patrice_de_Plunkett,1
Alain_de_Benoist,Dragoslav_Bokan,1
Alain_de_Benoist,Martin_A._Lee,1
Alain_de_Benoist,Aleksandr_Dugin,1
Alain_de_Benoist,Pat_Buchanan,1
Alain_de_Benoist,Marco_Tarchi,1
Alain_de_Benoist,Guillaume_Faye,1
Alan_Code,Chris_Bobonich,1
Alan_Watts,Robert_Anton_Wilson,1
Alan_Watts,Chungliang_Al_Huang,1
Alan_Watts,Aldous_Huxley,1
Alan_Watts,Allen_Ginsberg,1
Alan_Watts,Seraphim_Rose,1
Alan_Watts,Gary_Snyder,1
Alan_Watts,Monica_Furlong,1
Alasdair_MacIntyre,Radical_orthodoxy,1
Alasdair_MacIntyre,Edward_Feser,1
Alasdair_MacIntyre,Stanley_Hauerwas,1
Alasdair_MacIntyre,Christian_Smith_(sociologist),1
Alasdair_MacIntyre,Postliberal_theology,1
Alberto_Edwards,Francisco_Antonio_Encina,1
Alberto_Edwards,Gonzalo_Vial_Correa,1
Alejandro_Korn,Risieri_Frondizi,1
Alejandro_Korn,Juan_José_Arévalo,1
Alejandro_Korn,Pedro_Henríquez_Ureña,1
Alejandro_Korn,Francisco_Romero_(philosopher),1
Alejandro_Korn,Luis_Aznar,1
Alejandro_Korn,Ángel_Vasallo,1
Alenka_Zupančič,Slavoj_Žižek,1
Alenka_Zupančič,Mladen_Dolar,1
Antoine_Meillet,Hrachia_Acharian,1
Antoine_Meillet,Émile_Benveniste,1
Antoine_Meillet,Joseph_Vendryes,1
Antoine_Meillet,Milman_Parry,1
Antoine_Meillet,André_Martinet,1
Antoine_Meillet,Marcel_Cohen,1
Antoine_Meillet,Aurélien_Sauvageot,1
Antoine_Meillet,Georges_Dumézil,1
Antoine_Meillet,Lucien_Tesnière,1
Anton_Marty,Roman_Jakobson,1
Christian_von_Ehrenfels,Felix_Weltsch,1
Christian_von_Ehrenfels,George_Stout,1
Curt_John_Ducasse,Roderick_Chisholm,1
Curt_John_Ducasse,Wilfrid_Sellars,1
Donald_Davidson_(philosopher),John_McDowell,1
Donald_Davidson_(philosopher),Ernest_Lepore,1
Donald_Davidson_(philosopher),Richard_Rorty,1
Donald_Davidson_(philosopher),Mark_Bevir,1
Donald_Davidson_(philosopher),Tyler_Burge,1
Donald_Davidson_(philosopher),Colin_McGinn,1
Donald_Davidson_(philosopher),Michael_Dummett,1
Donald_Davidson_(philosopher),Kirk_Ludwig,1
Donald_Davidson_(philosopher),Jeff_Malpas,1
Donald_Davidson_(philosopher),Robert_Brandom,1
Duncan_Kennedy_(legal_philosopher),Gary_Peller,1
Duncan_Kennedy_(legal_philosopher),Louis_Michael_Seidman,1
Edmund_Gettier,Colin_McGinn,1
Edmund_Gettier,Robert_Nozick,1
Edmund_Husserl,Adolf_Reinach,1
Edmund_Husserl,Pope_John_Paul_II,1
Edmund_Husserl,Emmanuel_Levinas,1
Edmund_Husserl,Kurt_Gödel,1
Edmund_Husserl,Leszek_Kołakowski,1
Edmund_Husserl,Ludwig_Landgrebe,1
Edmund_Husserl,Gilbert_Ryle,1
Edmund_Husserl,Max_Scheler,1
Edmund_Husserl,Wilfrid_Sellars,1
Edmund_Husserl,Erich_Przywara,1
Edmund_Husserl,Eugen_Fink,1
Edmund_Husserl,Paul_Ricœur,1
Edmund_Husserl,Hans_Blumenberg,1
Edmund_Husserl,Maurice_Merleau-Ponty,1
Edmund_Husserl,Phenomenology_(philosophy),1
Edmund_Husserl,Shaun_Gallagher,1
Edmund_Husserl,Michel_Henry,1
Edmund_Husserl,Jacques_Derrida,1
Edmund_Husserl,Bernard_Stiegler,1
Edmund_Husserl,Dallas_Willard,1
Edmund_Husserl,Dan_Zahavi,1
Edmund_Husserl,Ludwig_von_Mises,1
Edmund_Husserl,Roman_Ingarden,1
Edmund_Husserl,Gabriel_Marcel,1
Edmund_Husserl,Marvin_Farber,1
Edmund_Husserl,Jean-Luc_Marion,1
Edmund_Husserl,Jean-Paul_Sartre,1
Edmund_Husserl,Jan_Patočka,1
Edmund_Husserl,Rudolf_Carnap,1
Edmund_Husserl,Edith_Stein,1
Edmund_Husserl,José_Ortega_y_Gasset,1
Edmund_Husserl,Martin_Heidegger,1
Edmund_Husserl,Alfred_Schütz,1
Edmund_Husserl,Leo_Strauss,1
Edmund_Husserl,Hans_Köchler,1
Edmund_Husserl,Hermann_Weyl,1
Edmund_Husserl,Hilary_Putnam,1
Edmund_Husserl,Xavier_Zubiri,1
Edward_Said,Gayatri_Chakravorty_Spivak,1
Edward_Said,Homi_K._Bhabha,1
Edward_Said,Rashid_Khalidi,1
Edward_Said,Christopher_Hitchens,1
Edward_Said,Chris_Hedges,1
Edward_Said,Hamid_Dabashi,1
Edward_Said,Robert_Fisk,1
Empedocles,Aristotle,1
Empedocles,Friedrich_Nietzsche,1
Empedocles,Gorgias,1
Empedocles,Socrates,1
Empedocles,Lucretius,1
Euclid_of_Megara,Thrasymachus_of_Corinth,1
Euclid_of_Megara,Clinomachus,1
Euclid_of_Megara,Eubulides,1
Euclid_of_Megara,Ichthyas,1
Euclid_of_Megara,Stilpo,1
Evald_Ilyenkov,Vasily_Davydov,1
Gottlob_Ernst_Schulze,Johann_Gottlieb_Fichte,1
Ion_Dragoumis,Nikos_Kazantzakis,1
Ion_Dragoumis,Kostis_Palamas,1
Ion_Dragoumis,Angelos_Sikelianos,1
Ion_Dragoumis,Renos_Apostolidis,1
Ion_Dragoumis,Odysseas_Elytis,1
Ion_Dragoumis,Dimitris_Pikionis,1
Ion_Dragoumis,Penelope_Delta,1
Ion_Dragoumis,Pavlos_Melas,1
Ion_Dragoumis,Georgios_Grivas,1
Ion_Dragoumis,Andreas_Papandreou,1
Jacques_Ellul,Vernard_Eller,1
Jacques_Ellul,William_Stringfellow,1
Jacques_Ellul,Ted_Kaczynski,1
Jacques_Ellul,Paul_Virilio,1
Jacques_Ellul,Randal_Marlin,1
Jacques_Ellul,Greg_Boyd_(theologian),1
Jacques_Ellul,Ivan_Illich,1
Jacques_Ellul,Langdon_Winner,1
Jacques_Ellul,Cornelius_Castoriadis,1
Jacques_Ellul,Thomas_Merton,1
Jacques_Ellul,John_Zerzan,1
Jacques_Ellul,Willem_H._Vanderburg,1
Johann_Eduard_Erdmann,Martin_Kähler,1
Johann_Eduard_Erdmann,Søren_Kierkegaard,1
Johann_Eduard_Erdmann,Bruno_Bauer,1
Johann_Eduard_Erdmann,Karl_Ludwig_Michelet,1
Johann_Eduard_Erdmann,Albrecht_Ritschl,1
Johann_Eduard_Erdmann,Kuno_Fischer,1
Johann_Eduard_Erdmann,Ludwig_Feuerbach,1
Juan_Donoso_Cortés,Carl_Schmitt,1
Meister_Eckhart,Gustav_Landauer,1
Meister_Eckhart,Henry_Suso,1
Meister_Eckhart,Johannes_Tauler,1
Meister_Eckhart,John_Calvin,1
Meister_Eckhart,Jacques_Derrida,1
Meister_Eckhart,Matthew_Fox_(priest),1
Meister_Eckhart,D._T._Suzuki,1
Meister_Eckhart,Martin_Luther,1
Meister_Eckhart,Huldrych_Zwingli,1
Meister_Eckhart,Eckhart_Tolle,1
Meister_Eckhart,Erasmus,1
Meister_Eckhart,Henry_VIII,1
Meister_Eckhart,Martin_Heidegger,1
Meister_Eckhart,Nicholas_of_Cusa,1
Meister_Eckhart,Julius_Evola,1
Meister_Eckhart,Carl_Jung,1
Michael_Dummett,Timothy_Williamson,1
Michael_Dummett,Crispin_Wright,1
Michael_Dummett,Gareth_Evans_(philosopher),1
Michael_Dummett,Barry_Smith_(ontologist),1
Michael_Dummett,Christopher_Peacocke,1
Michael_Dummett,Hans_Sluga,1
Michael_Dummett,Luciano_Floridi,1
Michael_Dummett,Ian_Rumfitt,1
Michael_Dummett,Carlo_Penco,1
Norbert_Elias,Eric_Dunning,1
Norbert_Elias,Steven_Pinker,1
Norbert_Elias,Stephen_Mennell,1
Norbert_Elias,Anthony_Giddens,1
Norbert_Elias,Hermann_Korte,1
Norbert_Elias,Pierre_Bourdieu,1
Erich_Fromm,Martin_Luther_King_Jr.,1
Erich_Fromm,Elias_Porter,1
Erich_Fromm,Paulo_Freire,1
Erich_Fromm,Chögyam_Trungpa,1
Favorinus,Aulus_Gellius,1
Favorinus,Herodes_Atticus,1
Favorinus,Demetrius_the_Cynic,1
Favorinus,Lucian,1
Favorinus,Marcus_Cornelius_Fronto,1
Favorinus,Hadrian,1
Fazal_Ali_Qureshi,Khwaja_Abdul_Ghaffar_Naqshbandi,1
Fazal_Ali_Qureshi,Asif_Hussain_Farooqui,1
Fazal_Ali_Qureshi,Hadhrat_Mawlana_Ali_Murtaza_Naqhbandi,1
Ferdinand_de_Saussure,William_Labov,1
Ferdinand_de_Saussure,Roy_Harris_(linguist),1
Ferdinand_de_Saussure,Ernesto_Laclau,1
Ferdinand_de_Saussure,John_Rupert_Firth,1
Ferdinand_de_Saussure,Roland_Barthes,1
Ferdinand_de_Saussure,Émile_Benveniste,1
Ferdinand_de_Saussure,Maurice_Merleau-Ponty,1
Ferdinand_de_Saussure,Walker_Percy,1
Ferdinand_de_Saussure,Jacques_Derrida,1
Ferdinand_de_Saussure,Prague_linguistic_circle,1
Ferdinand_de_Saussure,Sebastian_Shaumyan,1
Ferdinand_de_Saussure,Jan_Mukařovský,1
Ferdinand_de_Saussure,Antoine_Meillet,1
Ferdinand_de_Saussure,Michel_Foucault,1
Ferdinand_de_Saussure,Louis_Hjelmslev,1
Ferdinand_de_Saussure,Jacques_Lacan,1
Ferdinand_de_Saussure,Claude_Lévi-Strauss,1
Ferdinand_de_Saussure,Leonard_Bloomfield,1
Ferdinand_de_Saussure,Louis_Althusser,1
Ferdinand_de_Saussure,Roman_Jakobson,1
Fernando_González_(writer),Estanislao_Zuleta,1
Fernando_González_(writer),Gonzalo_Arango,1
Francis_Hutcheson_(philosopher),Joseph_Butler,1
Francis_Hutcheson_(philosopher),David_Hume,1
Francis_Hutcheson_(philosopher),Adam_Smith,1
Francis_Hutcheson_(philosopher),Jeremy_Bentham,1
Franciscus_Patricius,Henry_More,1
Franciscus_Patricius,Isaac_Newton,1
Franciscus_Patricius,René_Descartes,1
Franciscus_Patricius,Pierre_Gassendi,1
Franciscus_Patricius,Giordano_Bruno,1
Franciscus_Patricius,Tommaso_Campanella,1
Franciscus_van_den_Enden,Baruch_Spinoza,1
Frank_Ramsey_(mathematician),Iván_Werning,1
Frank_Ramsey_(mathematician),Susan_Haack,1
Frank_Ramsey_(mathematician),Ludwig_Wittgenstein,1
Frantz_Fanon,Afro-pessimism,1
François_Quesnay,Benjamin_Franklin,1
François_Quesnay,Adam_Smith,1
François_Quesnay,Henry_George,1
François_Quesnay,Anne_Robert_Jacques_Turgot,1
François_Quesnay,Manuel_Belgrano,1
François_Quesnay,Pierre_Samuel_du_Pont_de_Nemours,1
Fred_Newman_(philosopher),Lenora_Fulani,1
Fred_Newman_(philosopher),Lois_Holzman,1
Friedrich_Heinrich_Jacobi,Søren_Kierkegaard,1
Friedrich_Heinrich_Jacobi,Jakob_Friedrich_Fries,1
Friedrich_Heinrich_Jacobi,Friedrich_Wilhelm_Joseph_Schelling,1
Friedrich_Heinrich_Jacobi,Ludwig_Feuerbach,1
Friedrich_Heinrich_Jacobi,Georg_Wilhelm_Friedrich_Hegel,1
Friedrich_Heinrich_Jacobi,Johann_Gottlieb_Fichte,1
Friedrich_Heinrich_Jacobi,Martin_Heidegger,1
Friedrich_Heinrich_Jacobi,Moses_Mendelssohn,1
Friedrich_Heinrich_Jacobi,Leo_Strauss,1
Friedrich_Heinrich_Jacobi,Victor_Cousin,1
Friedrich_Wilhelm_Joseph_Schelling,Christian_Gottfried_Daniel_Nees_von_Esenbeck,1
Friedrich_Wilhelm_Joseph_Schelling,Karl_Christian_Friedrich_Krause,1
Friedrich_Wilhelm_Joseph_Schelling,Josiah_Royce,1
Friedrich_Wilhelm_Joseph_Schelling,Søren_Kierkegaard,1
Friedrich_Wilhelm_Joseph_Schelling,Emil_Fackenheim,1
Friedrich_Wilhelm_Joseph_Schelling,Eric_Voegelin,1
Friedrich_Wilhelm_Joseph_Schelling,Félix_Ravaisson-Mollien,1
Friedrich_Wilhelm_Joseph_Schelling,Isaac_Bernays,1
Friedrich_Wilhelm_Joseph_Schelling,Samuel_Taylor_Coleridge,1
Friedrich_Wilhelm_Joseph_Schelling,Slavoj_Žižek,1
Friedrich_Wilhelm_Joseph_Schelling,Carl_Gustav_Carus,1
Friedrich_Wilhelm_Joseph_Schelling,Charles_Secrétan,1
Friedrich_Wilhelm_Joseph_Schelling,Christian_Hermann_Weisse,1
Friedrich_Wilhelm_Joseph_Schelling,Vladimir_Solovyov_(philosopher),1
Friedrich_Wilhelm_Joseph_Schelling,Immanuel_Hermann_Fichte,1
Friedrich_Wilhelm_Joseph_Schelling,Sigmund_Freud,1
Friedrich_Wilhelm_Joseph_Schelling,Johann_Wolfgang_von_Goethe,1
Friedrich_Wilhelm_Joseph_Schelling,Hans-Georg_Gadamer,1
Friedrich_Wilhelm_Joseph_Schelling,Jürgen_Habermas,1
Friedrich_Wilhelm_Joseph_Schelling,Karl_Robert_Eduard_von_Hartmann,1
Friedrich_Wilhelm_Joseph_Schelling,Iain_Hamilton_Grant,1
Friedrich_Wilhelm_Joseph_Schelling,Georg_Wilhelm_Friedrich_Hegel,1
Friedrich_Wilhelm_Joseph_Schelling,Martin_Heidegger,1
Friedrich_Wilhelm_Joseph_Schelling,Paul_Tillich,1
Friedrich_Wilhelm_Joseph_Schelling,Alexandru_Hâjdeu,1
Friedrich_Wilhelm_Joseph_Schelling,Cornelius_Van_Til,1
Friedrich_Wilhelm_Joseph_Schelling,Karl_Wilhelm_Ferdinand_Solger,1
Friedrich_Wilhelm_Joseph_Schelling,Charles_Sanders_Peirce,1
Friedrich_Wilhelm_Joseph_Schelling,Victor_Cousin,1
Friedrich_Wilhelm_Joseph_Schelling,Gilles_Deleuze,1
Friedrich_Wilhelm_Joseph_Schelling,Georg_Anton_Friedrich_Ast,1
Friedrich_Wilhelm_Joseph_Schelling,List_of_Russian_philosophers,1
Friedrich_Wilhelm_Joseph_Schelling,Ken_Wilber,1
Friedrich_Wilhelm_Joseph_Schelling,Luigi_Pareyson,1
Friedrich_Wilhelm_Joseph_Schelling,Carl_Jung,1
Friedrich_Wilhelm_Joseph_Schelling,Vicente_Ferreira_da_Silva,1
Gottlob_Frege,Analytic_philosophy,1
Gottlob_Frege,Bertrand_Russell,1
Gottlob_Frege,Edmund_Husserl,1
Gottlob_Frege,Michael_Dummett,1
Gottlob_Frege,Gershom_Scholem,1
Gottlob_Frege,Giuseppe_Peano,1
Gottlob_Frege,Rudolf_Carnap,1
Gottlob_Frege,Ludwig_Wittgenstein,1
Gottlob_Frege,Karl_Popper,1
Harry_Frankfurt,Pamela_Hieronymi,1
Harry_Frankfurt,John_Martin_Fischer,1
Harry_Frankfurt,J._David_Velleman,1
Harry_Frankfurt,Susan_R._Wolf,1
Herbert_Feigl,Donald_Davidson_(philosopher),1
Immanuel_Hermann_Fichte,Poul_Martin_Møller,1
Immanuel_Hermann_Fichte,Christian_Hermann_Weisse,1
Immanuel_Hermann_Fichte,John_Daniel_Morell,1
Immanuel_Hermann_Fichte,Hermann_Ulrici,1
Jerry_Fodor,Ernest_Lepore,1
Joel_Feinberg,Jules_Coleman,1
José_Ferrater_Mora,Oscar_Horta,1
Kuno_Fischer,Wilhelm_Windelband,1
Kuno_Fischer,John_Pentland_Mahaffy,1
Kuno_Fischer,Gottlob_Frege,1
Ludwig_Feuerbach,Karl_Marx,1
Ludwig_Feuerbach,Richard_Wagner,1
Ludwig_Feuerbach,Bruno_Bauer,1
Ludwig_Feuerbach,Max_Stirner,1
Ludwig_Feuerbach,Friedrich_Nietzsche,1
Ludwig_Feuerbach,Martin_Buber,1
Ludwig_Feuerbach,Friedrich_Engels,1
Ludwig_Feuerbach,Sigmund_Freud,1
Ludwig_Feuerbach,Charles_Darwin,1
Michel_Foucault,Paul_Rabinow,1
Michel_Foucault,Saba_Mahmood,1
Michel_Foucault,Félix_Guattari,1
Michel_Foucault,Talal_Asad,1
Michel_Foucault,Edward_Said,1
Michel_Foucault,Stephen_Greenblatt,1
Michel_Foucault,David_M._Halperin,1
Michel_Foucault,Hubert_Dreyfus,1
Michel_Foucault,Jacques_Rancière,1
Michel_Foucault,Gilles_Deleuze,1
Michel_Foucault,Giorgio_Agamben,1
Michel_Foucault,Judith_Butler,1
Michel_Foucault,Pierre_Bourdieu,1
Necip_Fazıl_Kısakürek,Recep_Tayyip_Erdoğan,1
Necip_Fazıl_Kısakürek,Salih_Mirzabeyoğlu,1
Nikolai_Fyodorovich_Fyodorov,Konstantin_Tsiolkovsky,1
Nikolai_Fyodorovich_Fyodorov,Transhumanism,1
Nikolai_Fyodorovich_Fyodorov,Vladimir_Vernadsky,1
Paul_Feyerabend,Imre_Lakatos,1
Dan_Goldstick,Miguel_Figueroa,1
David_Gauthier,Geoffrey_Sayre-McCord,1
David_Gauthier,Peter_Vallentyne,1
David_Gauthier,Jan_Narveson,1
Donald_A._Gillies,David_Corfield,1
Emma_Goldman,Itō_Noe,1
Emma_Goldman,Margaret_Sanger,1
Emma_Goldman,Ba_Jin,1
Emma_Goldman,Roger_Nash_Baldwin,1
Ernest_Gellner,Benedict_Anderson,1
Ernest_Gellner,Michael_Mann_(sociologist),1
Ernest_Gellner,John_A._Hall,1
Ernest_Gellner,Sinisa_Malesevic,1
Ernest_Gellner,Anthony_D._Smith,1
Ernest_Gellner,José_Guilherme_Merquior,1
George_Campbell_(minister),Rhetoric,1
Gershom_Scholem,Walter_Benjamin,1
Gershom_Scholem,Hannah_Arendt,1
Gershom_Scholem,Jorge_Luis_Borges,1
Gershom_Scholem,Rivka_Schatz_Uffenheimer,1
Gershom_Scholem,Umberto_Eco,1
Gershom_Scholem,Michael_Chabon,1
Gershom_Scholem,Derrida,1
Gershom_Scholem,Moshe_Idel,1
Gershom_Scholem,Leo_Strauss,1
Gershom_Scholem,George_Steiner,1
Gershom_Scholem,Giorgio_Agamben,1
Gershom_Scholem,Harold_Bloom,1
Gianni_Vattimo,Richard_Rorty,1
Gianni_Vattimo,Mario_Kopić,1
Gianni_Vattimo,Maurizio_Ferraris,1
Gianni_Vattimo,Stefan_Lorenz_Sorgner,1
Gianni_Vattimo,Lorenzo_Ferrero,1
Giles_of_Rome,Thomas_of_Strasburg,1
Giles_of_Rome,Giacomo_da_Viterbo,1
Gillian_Rose,Paul_Gilroy,1
Gillian_Rose,Rowan_Williams,1
Gillian_Rose,Slavoj_Žižek,1
Gillian_Rose,John_Milbank,1
Gillian_Rose,Geoffrey_Hill,1
Gordon_Clark,Robert_L._Reymond,1
Gordon_Clark,Ronald_H._Nash,1
Gordon_Clark,Edward_John_Carnell,1
Gordon_Clark,John_Gerstner,1
Gordon_Clark,Carl_F._H._Henry,1
Gorgias,Antisthenes,1
Gorgias,Pericles,1
Gorgias,Plato,1
György_Lukács,Leszek_Kołakowski,1
György_Lukács,Tom_Rockmore,1
György_Lukács,Fredric_Jameson,1
György_Lukács,Walter_Benjamin,1
György_Lukács,Praxis_School,1
György_Lukács,Sandra_Harding,1
György_Lukács,Andrew_Arato,1
György_Lukács,Frankfurt_School,1
György_Lukács,Lucien_Goldmann,1
György_Lukács,Imre_Lakatos,1
György_Lukács,Jean-Paul_Sartre,1
György_Lukács,Budapest_School,1
György_Lukács,Cornelius_Castoriadis,1
György_Lukács,Costanzo_Preve,1
György_Lukács,Guy_Debord,1
György_Lukács,Karel_Kosík,1
György_Lukács,Karl_Polanyi,1
György_Lukács,Moishe_Postone,1
György_Lukács,Richard_D._Wolff,1
Lucien_Goldmann,Julia_Kristeva,1
Norman_Geisler,Ravi_Zacharias,1
Norman_Geisler,Frank_Turek,1
Paul_Grice,P._F._Strawson,1
Paul_Guyer,Ted_Cohen_(philosopher),1
Paul_Guyer,Allen_W._Wood,1
Peter_Geach,G._E._M._Anscombe,1
Peter_Geach,C._J._F._Williams,1
Peter_Geach,Brian_Davies_(philosopher),1
Peter_Geach,Alasdair_MacIntyre,1
Peter_Geach,Anthony_Kenny,1
Peter_Geach,Michael_Dummett,1
Pierre_Gassendi,John_Locke,1
Pierre_Gassendi,Gottfried_Wilhelm_Leibniz,1
Pierre_Gassendi,Thomas_Hobbes,1
Pierre_Gassendi,Walter_Charleton,1
Carl_Gustav_Hempel,Philip_Kitcher,1
Carl_Gustav_Hempel,Jaegwon_Kim,1
Carl_Gustav_Hempel,Peter_Achinstein,1
Carl_Gustav_Hempel,Wesley_C._Salmon,1
Carl_Gustav_Hempel,John_Earman,1
Carl_Gustav_Hempel,Richard_Jeffrey,1
Carl_Gustav_Hempel,Lawrence_Sklar,1
Carl_Gustav_Hempel,Nelson_Goodman,1
Carl_Gustav_Hempel,Robert_Nozick,1
Dieter_Henrich,Panagiotis_Kondylis,1
Dieter_Henrich,Manfred_Frank,1
Dieter_Henrich,Richard_Velkley,1
George_Hourani,Ihsan_Abbas,1
Hans-Georg_Gadamer,John_McDowell,1
Hans-Georg_Gadamer,Reinhart_Koselleck,1
Hans-Georg_Gadamer,Babette_Babich,1
Hans-Georg_Gadamer,Dennis_J._Schmidt,1
Hans-Georg_Gadamer,Hans_Robert_Jauss,1
Hans-Georg_Gadamer,Wolfgang_Drechsler,1
Hans-Georg_Gadamer,Gianni_Vattimo,1
Hans-Georg_Gadamer,Dieter_Henrich,1
Hans-Georg_Gadamer,Jürgen_Habermas,1
Hans-Georg_Gadamer,Karl_Jaspers,1
Hans-Georg_Gadamer,Leo_Strauss,1
Hans-Georg_Gadamer,Ken_Wilber,1
Henri_Bergson,Alfred_North_Whitehead,1
Henri_Bergson,Nikos_Kazantzakis,1
Henri_Bergson,Emmanuel_Levinas,1
Henri_Bergson,Marcel_Proust,1
Henri_Bergson,Maurice_Merleau-Ponty,1
Henri_Bergson,Robert_Frost,1
Henri_Bergson,Emmanuel_Mounier,1
Henri_Bergson,Muhammad_Iqbal,1
Henri_Bergson,Michel_Aflaq,1
Henri_Bergson,Émile_Bréhier,1
Henri_Bergson,Vladimir_Nabokov,1
Henri_Bergson,Vladimir_Jankélévitch,1
Henri_Bergson,Édouard_Le_Roy,1
Henri_Bergson,Gabriel_Marcel,1
Henri_Bergson,Jawaharlal_Nehru,1
Henri_Bergson,Anna-Teresa_Tymieniecka,1
Henri_Bergson,Necip_Fazıl_Kısakürek,1
Henri_Bergson,Jacques_Maritain,1
Henri_Bergson,Jean-Paul_Sartre,1
Henri_Bergson,Alfred_Schütz,1
Henri_Bergson,Liang_Shuming,1
Henri_Bergson,Gilles_Deleuze,1
Henri_Bergson,Guy_Debord,1
Henri_Bergson,Henry_Miller,1
Henri_Bergson,Wyndham_Lewis,1
Henry_Harclay,William_of_Ockham,1
Henry_Jones_(philosopher),John_Anderson_(philosopher),1
Heraclitus,Alfred_North_Whitehead,1
Heraclitus,Anaxagoras,1
Heraclitus,Antisthenes_(Heraclitean),1
Heraclitus,Plato,1
Heraclitus,Stoicism,1
Heraclitus,Friedrich_Nietzsche,1
Heraclitus,J._M._E._McTaggart,1
Heraclitus,D._H._Lawrence,1
Heraclitus,Empedocles,1
Heraclitus,Friedrich_Engels,1
Heraclitus,Parmenides,1
Heraclitus,Walter_Pater,1
Heraclitus,Ferdinand_Lassalle,1
Heraclitus,Georg_Wilhelm_Friedrich_Hegel,1
Heraclitus,Martin_Heidegger,1
Heraclitus,Ephesian_school,1
Heraclitus,Oswald_Spengler,1
Heraclitus,Karl_Popper,1
Heraclitus,Western_philosophy,1
Heraclitus,Carl_Jung,1
Herbert_Spencer,Murray_Rothbard,1
Herbert_Spencer,Auberon_Herbert,1
Herbert_Spencer,Jorge_Luis_Borges,1
Herbert_Spencer,William_Graham_Sumner,1
Herbert_Spencer,Henri_Bergson,1
Herbert_Spencer,Jack_London,1
Herbert_Spencer,Émile_Durkheim,1
Herbert_Spencer,Charles_Darwin,1
Herbert_Spencer,Henry_Sidgwick,1
Hillel_Zeitlin,Arthur_Green,1
Hiroki_Azuma,Tamaki_Saitō,1
